name,lat,lng,rating,types
Sonicscape Studio,48.8225338,2.3338097,5.0,"['store', 'point_of_interest', 'establishment']"
Arakelyan Souvenir Medals,48.8215396,2.3312003,,"['store', 'point_of_interest', 'establishment']"
Photomaton,48.8190903,2.3379825,3.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Augagneur Dominique L'Art du Cartonnage,48.8219271,2.3284835,3.0,"['store', 'point_of_interest', 'establishment']"
M-D shop14,48.8220884,2.329336000000001,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Fabre Pochon pharmacy,48.81655840000001,2.3348966,4.3,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Votre Marché Gentilly,48.8168105,2.3327507,4.1,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Coop 14,48.8226427,2.3290853,5.0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Franprix,48.8174595,2.3303531,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
WORLDCAR C.B.M,48.82276840000001,2.3291343,5.0,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Boulangerie Pâtisserie Sandwicherie,48.8165455,2.333521299999999,3.9,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Le Soleil,48.82228190000001,2.328644600000001,4.9,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Kiosque du Parc Montsouris,48.82236519999999,2.3400353,,"['store', 'point_of_interest', 'establishment']"
mondial relay point,48.822413,2.328286,5.0,"['store', 'point_of_interest', 'establishment']"
Fredcel,48.82241750000001,2.3282738,5.0,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Kiddyland,48.8218579,2.3420498,5.0,"['store', 'point_of_interest', 'establishment']"
GO2 SANTÉ MATÉRIEL MÉDICAL,48.8205264,2.3433345,4.4,"['health', 'store', 'point_of_interest', 'establishment']"
Au Forum du Bâtiment,48.8199255,2.3424387,4.1,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
La Bonbonnière,48.8234529,2.339859,4.0,"['store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Franprix,48.8202223,2.3436795,3.7,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
L'amiral Primeur,48.823854,2.341577,4.8,"['grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
La Maison du Kilt,48.8216536,2.3336185,4.5,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
La Fabrique aux Gourmandises,48.82092480000001,2.3429562,4.5,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
LE MONZA,48.8211412,2.342553199999999,4.1,"['liquor_store', 'bar', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Ateliers Jean Perzel,48.8209169,2.3414569,4.1,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Sophara Coiffure,48.8211903,2.3420962,4.8,"['beauty_salon', 'hair_care', 'store', 'point_of_interest', 'establishment']"
Cité Marché,48.82026440000001,2.3415801,3.8,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Madame Freixo Maria,48.8210983,2.341646,,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Photomaton,48.8190903,2.3379825,3.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Kiosque du Parc Montsouris,48.82236519999999,2.3400353,,"['store', 'point_of_interest', 'establishment']"
Pharmacie de la Cité,48.8216893,2.3420966,4.4,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Lina Décor,48.8221477,2.3418576,4.9,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
BOULINIER,48.81984720000001,2.342658100000001,4.2,"['book_store', 'store', 'point_of_interest', 'establishment']"
Boulangerie Letellier,48.8217189,2.3424109,3.5,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
Alma,48.8216955,2.342431,,"['store', 'point_of_interest', 'establishment']"
CHARLETY PIZZA,48.8220552,2.346390099999999,3.5,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
GO2 SANTÉ MATÉRIEL MÉDICAL,48.8205264,2.3433345,4.4,"['store', 'health', 'point_of_interest', 'establishment']"
Kiddyland,48.8218579,2.3420498,5.0,"['store', 'point_of_interest', 'establishment']"
Franprix,48.8202223,2.3436795,3.7,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Au Forum du Bâtiment,48.8199255,2.3424387,4.1,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Bleu Blanc Lys,48.8239403,2.3452581,,"['store', 'point_of_interest', 'establishment']"
L'amiral Primeur,48.823854,2.341577,4.8,"['grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Bonbonnière,48.8234529,2.339859,4.0,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Naturalia,48.8220837,2.3499919,3.7,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Okbi Presse,48.8229501,2.34693,3.2,"['store', 'point_of_interest', 'establishment']"
La Fabrique aux Gourmandises,48.82092480000001,2.3429562,4.5,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
LE MONZA,48.8211412,2.342553199999999,4.1,"['liquor_store', 'bar', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Ateliers Jean Perzel,48.8209169,2.3414569,4.1,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Sophara Coiffure,48.8211903,2.3420962,4.8,"['hair_care', 'beauty_salon', 'store', 'point_of_interest', 'establishment']"
STEAMY FOOD,48.820197,2.3445863,5.0,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Marque commerciale déposée de soulier,48.8202001,2.3433679,,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Artisanat Mali,48.819858,2.343427799999999,,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Keycafe,48.819858,2.343427799999999,1.0,"['store', 'point_of_interest', 'establishment']"
ColorSync,48.8216168,2.344214099999999,,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Ma Box Thé,48.8216168,2.344214099999999,5.0,"['store', 'food', 'point_of_interest', 'establishment']"
CHARLETY PIZZA,48.8220552,2.346390099999999,3.5,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Naturalia,48.8220837,2.3499919,3.7,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Newtechno,48.82284939999999,2.3527705,2.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Franprix,48.8202223,2.3436795,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
GO2 SANTÉ MATÉRIEL MÉDICAL,48.8205264,2.3433345,4.4,"['health', 'store', 'point_of_interest', 'establishment']"
Bärenstark Bobillot - BMW Motorrad,48.8243862,2.3491489,4.3,"['store', 'point_of_interest', 'establishment']"
Franprix,48.82465999999999,2.34885,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
La Fine Gueule,48.8234941,2.3537231,4.3,"['liquor_store', 'food', 'store', 'point_of_interest', 'establishment']"
Pharmacie du Village des Peupliers,48.8230984,2.3543501,3.5,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Bleu Blanc Lys,48.8239403,2.3452581,,"['store', 'point_of_interest', 'establishment']"
Renault Garage Colonie,48.82396539999999,2.3512208,4.2,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Okbi Presse,48.8229501,2.34693,3.2,"['store', 'point_of_interest', 'establishment']"
THEOLAUR PEINTURES - DEPOT GENTILLY,48.8161807,2.3477235,3.0,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Pharmacie Kellermann,48.8206297,2.350478799999999,4.1,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Pharmacie Bobillot Montsouris,48.8232862,2.347641099999999,4.0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Vival,48.8203334,2.3493487,3.5,"['convenience_store', 'bakery', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
optique kellermann,48.8203172,2.349102,3.6,"['health', 'store', 'point_of_interest', 'establishment']"
Tabac Store,48.8205633,2.350047500000001,4.1,"['store', 'point_of_interest', 'establishment']"
Ouichani Taoufik,48.8205633,2.350047500000001,,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']"
La Boulangerie Des Bles D'Or,48.8205541,2.3502066,3.1,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
SecurVision,48.8204119,2.3596162,4.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Newtechno,48.82284939999999,2.3527705,2.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Pharmacie du Village des Peupliers,48.8230984,2.3543501,3.5,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
L’Affiche Technique,48.8225413,2.3566756,4.0,"['store', 'point_of_interest', 'establishment']"
Volkswagen Paris 13 - Axone Automobiles,48.8206394,2.358099600000001,4.0,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
La Fine Gueule,48.8234941,2.3537231,4.3,"['liquor_store', 'store', 'point_of_interest', 'food', 'establishment']"
Naturalia,48.8220837,2.3499919,3.7,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
"Cash Express Magasin d'occasions Multimédia, Image et Son, Téléphonie, Bijoux, Achat d'or",48.8227778,2.3580556,3.7,"['jewelry_store', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Boucherie Tadfousse,48.8229152,2.3578817,4.5,"['store', 'point_of_interest', 'food', 'establishment']"
Naturenville Italie Paris 13ème,48.8224891,2.3587014,4.5,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
oem achat,48.82187010000001,2.3594303,,"['health', 'store', 'point_of_interest', 'establishment']"
AGEVP - Association Générale des Etudiants Vietnamiens de Paris,48.8234085,2.3577655,4.0,"['store', 'point_of_interest', 'establishment']"
Stop Phone,48.8195276,2.359666499999999,3.9,"['store', 'point_of_interest', 'establishment']"
Pharmacie,48.8229575,2.3586344,3.6,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Opticien Paris - Italie - Krys,48.823183,2.3585805,4.8,"['health', 'store', 'point_of_interest', 'establishment']"
Photomaton,48.81908089999999,2.3600808,3.4,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Institut de Beauté Agnès K,48.8223383,2.3599589,4.4,"['beauty_salon', 'store', 'point_of_interest', 'establishment']"
Pharmacie Italie Sud,48.823108,2.3586406,3.7,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
China Moutai - Cammy France Developpement Ltd,48.8193977,2.360541,4.9,"['liquor_store', 'store', 'point_of_interest', 'establishment']"
Supermarché G20,48.82251120000001,2.360153699999999,3.6,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
MONOPRIX,48.8242389,2.3589253,3.6,"['supermarket', 'department_store', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']"
SecurVision,48.8204119,2.3596162,4.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
AMASIA Market - Boutique asiatique coréenne et thaïlandaise,48.82107450000001,2.364571400000001,3.8,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
TotalEnergies,48.8168238,2.3604968,3.4,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']"
Lao Douang Paseuth,48.81898929999999,2.3614606,4.5,"['liquor_store', 'bar', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Exostar,48.82116600000001,2.3633624,4.8,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Volkswagen Paris 13 - Axone Automobiles,48.8206394,2.358099600000001,4.0,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Stop Phone,48.8195276,2.359666499999999,3.9,"['store', 'point_of_interest', 'establishment']"
oem achat,48.82187010000001,2.3594303,,"['store', 'health', 'point_of_interest', 'establishment']"
China Moutai - Cammy France Developpement Ltd,48.8193977,2.360541,4.9,"['liquor_store', 'store', 'point_of_interest', 'establishment']"
Photomaton,48.81908089999999,2.3600808,3.4,"['home_goods_store', 'electronics_store', 'store', 'point_of_interest', 'establishment']"
JUDLIN FERMETURES,48.8212154,2.361654699999999,5.0,"['store', 'point_of_interest', 'establishment']"
Institut de Beauté Agnès K,48.8223383,2.3599589,4.4,"['beauty_salon', 'store', 'point_of_interest', 'establishment']"
Franprix,48.81949729999999,2.3616615,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Naturenville Italie Paris 13ème,48.8224891,2.3587014,4.5,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Supermarché G20,48.82251120000001,2.360153699999999,3.6,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Pharmacie de la Porte d'Italie,48.8187691,2.3609947,4.3,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']"
"Cash Express Magasin d'occasions Multimédia, Image et Son, Téléphonie, Bijoux, Achat d'or",48.8227778,2.3580556,3.7,"['jewelry_store', 'home_goods_store', 'electronics_store', 'store', 'point_of_interest', 'establishment']"
Tsivot Hachem,48.8190118,2.3619417,5.0,"['book_store', 'store', 'point_of_interest', 'establishment']"
Pharmacie,48.8229575,2.3586344,3.6,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']"
Paris Store,48.82355339999999,2.3657268,4.1,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Lidl,48.824648,2.364337,3.8,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Tang Frères,48.8238898,2.365566299999999,4.2,"['meal_delivery', 'supermarket', 'grocery_or_supermarket', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Boutique MUSICA (Espace CD Kpop - Local 20),48.8239021,2.3662993,4.5,"['store', 'point_of_interest', 'establishment']"
AMASIA Market - Boutique asiatique coréenne et thaïlandaise,48.82107450000001,2.364571400000001,3.8,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Tai You,48.8235829,2.3660366,4.3,"['store', 'point_of_interest', 'establishment']"
Pharmacie Olympiades Paris 13e,48.82355339999999,2.3657268,3.8,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
SWEET ORCHIDEE | Bubble tea et glace Paris,48.8241122,2.3638977,4.8,"['store', 'point_of_interest', 'food', 'establishment']"
SecurVision,48.8204119,2.3596162,4.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Asiapalace,48.8234649,2.3658207,4.0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Agora,48.82098149999999,2.3647995,,"['book_store', 'library', 'store', 'point_of_interest', 'establishment']"
Exostar,48.82116600000001,2.3633624,4.8,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Lao Douang Paseuth,48.81898929999999,2.3614606,4.5,"['liquor_store', 'bar', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Weng Se - Vénétie,48.8217774,2.3643587,3.4,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']"
Optic 2000,48.8215183,2.3654212,4.9,"['health', 'store', 'point_of_interest', 'establishment']"
MG Distribution,48.8193522,2.3650431,4.5,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Zeeman,48.8216957,2.3657704,4.0,"['clothing_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Galerie Oslo,48.8235868,2.3657419,3.9,"['shopping_mall', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Star Massena Surgelés,48.8219149,2.3656451,4.0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
JUDLIN FERMETURES,48.8212154,2.361654699999999,5.0,"['store', 'point_of_interest', 'establishment']"
